timestamp,elapsed_sec,charge_mAh,level_pct,voltage_mV,temp_C,screen,brightness,network_type,wifi_state,mobile_state,gps,top_app,cpu_util_pct,gpu_util_pct
2026-01-31 19:34:29,0,5790.6,92,4302,29.1,on,127,none,off,off,off,,21.2,82.3
2026-01-31 19:34:59,30,5790.6,92,4321,29.6,on,127,none,off,off,off,,21.3,78.0
2026-01-31 19:35:29,60,5778.1,92,4299,31.3,on,127,none,off,off,off,,22.4,81.0
2026-01-31 19:35:59,90,5773.3,92,4323,31.5,on,127,none,off,off,off,,20.5,77.0
2026-01-31 19:36:29,120,5764.9,92,4304,32.7,on,127,none,off,off,off,,17.7,83.9
2026-01-31 19:36:59,150,5764.9,92,4296,33.8,on,127,none,off,off,off,,17.7,76.1
2026-01-31 19:37:29,180,5752.2,92,4313,33.5,on,127,none,off,off,off,,21.3,75.0
2026-01-31 19:37:59,210,5752.2,92,4318,33.1,on,127,none,off,off,off,,18.1,80.0
2026-01-31 19:38:29,240,5741.7,91,4297,35.8,on,127,none,off,off,off,,19.0,80.8
2026-01-31 19:38:59,270,5734.8,91,4290,35.1,on,127,none,off,off,off,,19.9,80.8
2026-01-31 19:39:29,300,5728.8,91,4304,35.9,on,127,none,off,off,off,,17.1,75.5
2026-01-31 19:39:59,330,5723.7,91,4308,35.0,on,127,none,off,off,off,,18.5,78.1
2026-01-31 19:40:29,360,5714.1,91,4297,36.6,on,127,none,off,off,off,,19.4,80.0
2026-01-31 19:40:59,390,5714.1,91,4288,38.3,on,127,none,off,off,off,,18.7,77.2
2026-01-31 19:41:29,420,5701.1,91,4298,36.7,on,127,none,off,off,off,,17.8,83.7
2026-01-31 19:41:59,450,5701.1,91,4290,37.3,on,127,none,off,off,off,,21.4,75.9
2026-01-31 19:42:29,480,5691.8,91,4304,38.3,on,127,none,off,off,off,,21.9,79.9
2026-01-31 19:42:59,510,5684.5,91,4296,38.9,on,127,none,off,off,off,,18.5,81.9
2026-01-31 19:43:29,540,5684.5,91,4289,38.0,on,127,none,off,off,off,,21.6,77.6
2026-01-31 19:43:59,570,5673.0,91,4293,38.0,on,127,none,off,off,off,,19.3,81.2
2026-01-31 19:44:29,600,5673.0,91,4292,39.8,on,127,none,off,off,off,,20.0,83.3
2026-01-31 19:44:59,630,5660.5,91,4303,39.2,on,127,none,off,off,off,,22.1,76.9
2026-01-31 19:45:29,660,5660.5,91,4297,37.9,on,127,none,off,off,off,,21.5,84.2
2026-01-31 19:45:59,690,5647.9,91,4282,37.9,on,127,none,off,off,off,,21.8,80.5
2026-01-31 19:46:29,720,5647.9,91,4274,39.1,on,127,none,off,off,off,,17.8,78.0
2026-01-31 19:46:59,750,5637.8,91,4292,38.5,on,127,none,off,off,off,,17.4,79.3
2026-01-31 19:47:29,780,5630.2,91,4284,38.7,on,127,none,off,off,off,,22.4,78.1
2026-01-31 19:47:59,810,5630.2,91,4268,40.4,on,127,none,off,off,off,,19.3,82.3
2026-01-31 19:48:29,840,5619.1,91,4280,38.4,on,127,none,off,off,off,,18.7,83.0
2026-01-31 19:48:59,870,5613.0,91,4292,40.1,on,127,none,off,off,off,,21.3,83.3
2026-01-31 19:49:29,900,5613.0,90,4273,39.7,on,127,none,off,off,off,,22.0,84.9
2026-01-31 19:49:59,930,5600.9,90,4277,40.9,on,127,none,off,off,off,,22.2,82.9
2026-01-31 19:50:29,960,5600.9,90,4290,40.8,on,127,none,off,off,off,,18.9,81.0
2026-01-31 19:50:59,990,5587.7,90,4284,38.9,on,127,none,off,off,off,,22.1,78.4
2026-01-31 19:51:29,1020,5587.7,90,4288,40.2,on,127,none,off,off,off,,17.2,80.4
2026-01-31 19:51:59,1050,5577.0,90,4287,39.2,on,127,none,off,off,off,,17.3,75.4
2026-01-31 19:52:29,1080,5567.9,90,4259,41.0,on,127,none,off,off,off,,20.7,82.4
2026-01-31 19:52:59,1110,5567.9,90,4278,41.0,on,127,none,off,off,off,,17.4,79.5
2026-01-31 19:53:29,1140,5559.0,90,4282,39.8,on,127,none,off,off,off,,18.9,75.2
2026-01-31 19:53:59,1170,5553.6,90,4273,39.9,on,127,none,off,off,off,,21.0,75.6
2026-01-31 19:54:29,1200,5546.2,90,4265,39.5,on,127,none,off,off,off,,19.0,78.9
2026-01-31 19:54:59,1230,5546.2,90,4264,40.5,on,127,none,off,off,off,,18.1,80.8
2026-01-31 19:55:29,1260,5535.1,90,4270,39.6,on,127,none,off,off,off,,18.7,79.6
2026-01-31 19:55:59,1290,5528.2,90,4250,39.3,on,127,none,off,off,off,,19.7,81.2
2026-01-31 19:56:29,1320,5521.2,90,4269,39.8,on,127,none,off,off,off,,19.9,79.8
2026-01-31 19:56:59,1350,5521.2,90,4265,38.9,on,127,none,off,off,off,,21.7,81.6
2026-01-31 19:57:29,1380,5511.4,90,4259,40.6,on,127,none,off,off,off,,21.5,77.2
2026-01-31 19:57:59,1410,5505.5,90,4246,38.6,on,127,none,off,off,off,,19.7,76.1
2026-01-31 19:58:29,1440,5498.1,90,4254,40.3,on,127,none,off,off,off,,22.1,81.0
2026-01-31 19:58:59,1470,5498.1,90,4259,39.1,on,127,none,off,off,off,,17.7,79.8
2026-01-31 19:59:29,1500,5486.3,89,4268,39.2,on,127,none,off,off,off,,18.5,75.3
2026-01-31 19:59:59,1530,5480.6,89,4267,40.3,on,127,none,off,off,off,,22.0,78.8
2026-01-31 20:00:29,1560,5474.3,89,4268,41.2,on,127,none,off,off,off,,19.3,76.1
2026-01-31 20:00:59,1590,5466.8,89,4244,40.7,on,127,none,off,off,off,,22.9,80.3
2026-01-31 20:01:29,1620,5460.3,89,4263,39.3,on,127,none,off,off,off,,19.8,79.0
2026-01-31 20:01:59,1650,5460.3,89,4257,39.2,on,127,none,off,off,off,,21.8,81.1
2026-01-31 20:02:29,1680,5447.7,89,4250,41.0,on,127,none,off,off,off,,19.4,83.1
2026-01-31 20:02:59,1710,5447.7,89,4248,39.9,on,127,none,off,off,off,,19.5,78.0
2026-01-31 20:03:29,1740,5438.1,89,4244,39.1,on,127,none,off,off,off,,19.3,84.6
2026-01-31 20:03:59,1770,5430.0,89,4256,41.0,on,127,none,off,off,off,,21.3,80.4
2026-01-31 20:04:29,1800,5430.0,89,4257,41.0,on,127,none,off,off,off,,20.3,81.2
2026-01-31 20:04:59,1830,5418.8,89,4244,41.4,on,127,none,off,off,off,,22.7,81.8
2026-01-31 20:05:29,1860,5418.8,89,4253,41.3,on,127,none,off,off,off,,18.5,81.7
2026-01-31 20:05:59,1890,5406.4,89,4230,41.1,on,127,none,off,off,off,,17.6,80.1
2026-01-31 20:06:29,1920,5406.4,89,4240,39.1,on,127,none,off,off,off,,19.4,79.3
2026-01-31 20:06:59,1950,5394.1,89,4250,39.2,on,127,none,off,off,off,,20.7,75.5
2026-01-31 20:07:29,1980,5394.1,89,4239,40.5,on,127,none,off,off,off,,22.2,75.2
