timestamp,elapsed_sec,charge_mAh,level_pct,voltage_mV,temp_C,screen,brightness,network_type,wifi_state,mobile_state,gps,top_app,cpu_util_pct,gpu_util_pct
2026-01-30 10:01:48,0,5787.8,95,4327,27.1,off,0,none,off,off,off,,17.3,9.8
2026-01-30 10:02:18,30,5787.8,95,4301,27.1,off,0,none,off,off,off,,14.3,10.5
2026-01-30 10:02:48,60,5787.8,95,4318,27.0,off,0,none,off,off,off,,12.1,8.3
2026-01-30 10:03:18,90,5787.8,95,4325,27.0,off,0,none,off,off,off,,13.6,8.6
2026-01-30 10:03:48,120,5787.8,94,4319,27.0,off,0,none,off,off,off,,12.9,9.5
2026-01-30 10:04:18,150,5787.8,94,4299,27.0,off,0,none,off,off,off,,14.1,9.7
2026-01-30 10:04:48,180,5787.8,94,4308,26.9,off,0,none,off,off,off,,13.4,10.8
2026-01-30 10:05:18,210,5787.8,94,4322,26.6,off,0,none,off,off,off,,13.0,10.2
2026-01-30 10:05:48,240,5787.8,94,4312,26.9,off,0,none,off,off,off,,14.5,8.5
2026-01-30 10:06:18,270,5787.8,94,4315,27.2,off,0,none,off,off,off,,15.5,8.2
2026-01-30 10:06:48,300,5787.8,94,4301,26.8,off,0,none,off,off,off,,15.9,11.0
2026-01-30 10:07:18,330,5776.9,94,4316,26.9,off,0,none,off,off,off,,15.5,11.0
2026-01-30 10:07:48,360,5776.9,94,4319,26.7,off,0,none,off,off,off,,13.2,10.8
2026-01-30 10:08:18,390,5776.9,94,4323,27.2,off,0,none,off,off,off,,15.5,9.4
2026-01-30 10:08:48,420,5776.9,94,4308,26.9,off,0,none,off,off,off,,17.3,7.4
2026-01-30 10:09:18,450,5776.9,94,4322,26.9,off,0,none,off,off,off,,15.1,8.0
2026-01-30 10:09:48,480,5776.9,94,4299,27.2,off,0,none,off,off,off,,14.2,9.2
2026-01-30 10:10:18,510,5776.9,94,4309,27.0,off,0,none,off,off,off,,14.2,10.5
2026-01-30 10:10:48,540,5776.9,94,4311,26.8,off,0,none,off,off,off,,14.5,9.6
2026-01-30 10:11:18,570,5776.9,94,4324,27.0,off,0,none,off,off,off,,15.0,9.8
2026-01-30 10:11:48,600,5776.9,94,4308,26.9,off,0,none,off,off,off,,13.8,9.8
2026-01-30 10:12:18,630,5776.9,94,4324,27.0,off,0,none,off,off,off,,15.4,9.9
2026-01-30 10:12:48,660,5764.2,94,4312,27.0,off,0,none,off,off,off,,18.7,9.8
2026-01-30 10:13:18,690,5764.2,94,4297,26.7,off,0,none,off,off,off,,16.7,10.8
2026-01-30 10:13:48,720,5764.2,94,4304,27.2,off,0,none,off,off,off,,12.9,10.6
2026-01-30 10:14:18,750,5764.2,94,4308,26.8,off,0,none,off,off,off,,15.1,9.5
2026-01-30 10:14:48,780,5764.2,94,4318,26.7,off,0,none,off,off,off,,15.7,9.1
2026-01-30 10:15:18,810,5764.2,94,4318,26.9,off,0,none,off,off,off,,16.2,8.8
2026-01-30 10:15:48,840,5764.2,94,4308,26.6,off,0,none,off,off,off,,15.3,10.3
2026-01-30 10:16:18,870,5764.2,94,4313,26.7,off,0,none,off,off,off,,15.8,10.3
2026-01-30 10:16:48,900,5764.2,94,4299,26.8,off,0,none,off,off,off,,15.3,10.3
2026-01-30 10:17:18,930,5764.2,94,4296,27.0,off,0,none,off,off,off,,13.2,10.7
2026-01-30 10:17:48,960,5764.2,94,4293,27.2,off,0,none,off,off,off,,13.8,11.0
2026-01-30 10:18:18,990,5764.2,94,4322,27.3,off,0,none,off,off,off,,14.6,9.2
2026-01-30 10:18:48,1020,5764.2,94,4322,26.9,off,0,none,off,off,off,,15.5,10.3
2026-01-30 10:19:18,1050,5753.7,94,4295,27.2,off,0,none,off,off,off,,14.6,12.7
2026-01-30 10:19:48,1080,5753.7,94,4313,26.7,off,0,none,off,off,off,,15.7,9.8
2026-01-30 10:20:18,1110,5753.7,94,4316,26.9,off,0,none,off,off,off,,13.7,8.5
2026-01-30 10:20:48,1140,5753.7,94,4300,27.0,off,0,none,off,off,off,,13.1,10.2
2026-01-30 10:21:18,1170,5753.7,94,4312,27.0,off,0,none,off,off,off,,15.1,8.9
2026-01-30 10:21:48,1200,5753.7,94,4295,27.2,off,0,none,off,off,off,,16.6,8.6
2026-01-30 10:22:18,1230,5753.7,94,4294,27.1,off,0,none,off,off,off,,15.8,13.9
2026-01-30 10:22:48,1260,5753.7,94,4292,27.1,off,0,none,off,off,off,,16.0,9.7
2026-01-30 10:23:18,1290,5753.7,94,4310,26.9,off,0,none,off,off,off,,14.3,10.1
2026-01-30 10:23:48,1320,5753.7,94,4321,27.1,off,0,none,off,off,off,,12.6,9.5
2026-01-30 10:24:18,1350,5753.7,94,4300,26.7,off,0,none,off,off,off,,13.9,10.7
2026-01-30 10:24:48,1380,5741.3,94,4313,27.0,off,0,none,off,off,off,,14.0,12.1
2026-01-30 10:25:18,1410,5741.3,94,4306,27.0,off,0,none,off,off,off,,14.0,10.9
2026-01-30 10:25:48,1440,5741.3,93,4313,27.1,off,0,none,off,off,off,,16.3,8.8
2026-01-30 10:26:18,1470,5741.3,93,4288,26.8,off,0,none,off,off,off,,17.6,10.4
2026-01-30 10:26:48,1500,5741.3,93,4311,27.4,off,0,none,off,off,off,,16.5,8.5
2026-01-30 10:27:18,1530,5741.3,93,4292,26.8,off,0,none,off,off,off,,15.7,10.8
2026-01-30 10:27:48,1560,5741.3,93,4300,26.3,off,0,none,off,off,off,,13.5,9.7
2026-01-30 10:28:18,1590,5741.3,93,4291,26.7,off,0,none,off,off,off,,14.3,10.1
2026-01-30 10:28:48,1620,5741.3,93,4303,27.2,off,0,none,off,off,off,,15.0,9.0
2026-01-30 10:29:18,1650,5741.3,93,4311,26.8,off,0,none,off,off,off,,15.1,9.6
2026-01-30 10:29:48,1680,5741.3,93,4303,27.3,off,0,none,off,off,off,,13.1,12.1
2026-01-30 10:30:18,1710,5741.3,93,4310,27.1,off,0,none,off,off,off,,15.4,9.4
