timestamp,elapsed_sec,charge_mAh,level_pct,voltage_mV,temp_C,screen,brightness,network_type,wifi_state,mobile_state,gps,top_app,cpu_util_pct,gpu_util_pct
2026-01-31 16:41:45,0,5790.6,92,4319,27.1,on,127,none,off,off,off,,21.3,35.9
2026-01-31 16:42:15,30,5790.6,92,4309,29.2,on,127,none,off,off,off,,17.4,36.6
2026-01-31 16:42:45,60,5790.6,92,4323,29.7,on,127,none,off,off,off,,19.5,41.0
2026-01-31 16:43:15,90,5790.6,92,4312,30.6,on,127,none,off,off,off,,17.7,36.5
2026-01-31 16:43:45,120,5774.4,92,4320,30.4,on,127,none,off,off,off,,20.7,44.7
2026-01-31 16:44:15,150,5774.4,92,4298,31.3,on,127,none,off,off,off,,22.6,39.5
2026-01-31 16:44:45,180,5774.4,92,4297,32.3,on,127,none,off,off,off,,21.0,40.0
2026-01-31 16:45:15,210,5774.4,92,4314,31.8,on,127,none,off,off,off,,17.5,37.5
2026-01-31 16:45:45,240,5758.3,91,4298,32.2,on,127,none,off,off,off,,19.1,39.7
2026-01-31 16:46:15,270,5758.3,91,4309,33.1,on,127,none,off,off,off,,20.3,41.6
2026-01-31 16:46:45,300,5758.3,91,4304,33.4,on,127,none,off,off,off,,19.4,42.5
2026-01-31 16:47:15,330,5758.3,91,4297,33.3,on,127,none,off,off,off,,22.0,42.5
2026-01-31 16:47:45,360,5742.1,91,4319,33.6,on,127,none,off,off,off,,21.9,40.8
2026-01-31 16:48:15,390,5742.1,91,4302,33.8,on,127,none,off,off,off,,20.7,44.0
2026-01-31 16:48:45,420,5742.1,91,4294,34.9,on,127,none,off,off,off,,19.2,43.2
2026-01-31 16:49:15,450,5742.1,91,4300,34.9,on,127,none,off,off,off,,18.5,42.6
2026-01-31 16:49:45,480,5727.8,91,4301,35.4,on,127,none,off,off,off,,17.6,35.6
2026-01-31 16:50:15,510,5727.8,91,4302,35.8,on,127,none,off,off,off,,19.1,35.1
2026-01-31 16:50:45,540,5727.8,91,4298,35.1,on,127,none,off,off,off,,19.5,37.1
2026-01-31 16:51:15,570,5716.6,91,4306,34.5,on,127,none,off,off,off,,21.1,41.6
2026-01-31 16:51:45,600,5716.6,91,4297,34.6,on,127,none,off,off,off,,20.9,39.1
2026-01-31 16:52:15,630,5716.6,91,4312,35.2,on,127,none,off,off,off,,17.4,39.0
2026-01-31 16:52:45,660,5705.4,91,4288,36.4,on,127,none,off,off,off,,19.4,43.8
2026-01-31 16:53:15,690,5705.4,91,4295,35.8,on,127,none,off,off,off,,18.1,44.0
2026-01-31 16:53:45,720,5705.4,91,4296,35.4,on,127,none,off,off,off,,17.9,44.1
2026-01-31 16:54:15,750,5692.6,91,4291,35.7,on,127,none,off,off,off,,22.0,38.1
2026-01-31 16:54:45,780,5692.6,91,4296,36.1,on,127,none,off,off,off,,17.3,41.9
2026-01-31 16:55:15,810,5692.6,91,4288,36.3,on,127,none,off,off,off,,19.5,37.7
2026-01-31 16:55:45,840,5692.6,91,4301,35.4,on,127,none,off,off,off,,18.0,36.9
2026-01-31 16:56:15,870,5678.0,91,4291,37.0,on,127,none,off,off,off,,22.3,36.8
2026-01-31 16:56:45,900,5678.0,90,4288,36.7,on,127,none,off,off,off,,20.3,38.4
2026-01-31 16:57:15,930,5678.0,90,4278,35.9,on,127,none,off,off,off,,18.4,39.3
2026-01-31 16:57:45,960,5665.6,90,4279,37.3,on,127,none,off,off,off,,20.0,43.3
2026-01-31 16:58:15,990,5665.6,90,4287,35.8,on,127,none,off,off,off,,21.4,36.2
2026-01-31 16:58:45,1020,5665.6,90,4301,37.2,on,127,none,off,off,off,,22.7,42.3
2026-01-31 16:59:15,1050,5665.6,90,4294,37.4,on,127,none,off,off,off,,18.3,40.3
2026-01-31 16:59:45,1080,5650.8,90,4294,36.8,on,127,none,off,off,off,,22.3,37.9
2026-01-31 17:00:15,1110,5650.8,90,4279,36.9,on,127,none,off,off,off,,22.6,39.9
2026-01-31 17:00:45,1140,5650.8,90,4298,36.1,on,127,none,off,off,off,,22.5,38.0
2026-01-31 17:01:15,1170,5638.9,90,4283,37.2,on,127,none,off,off,off,,20.8,41.0
