timestamp,elapsed_sec,charge_mAh,level_pct,voltage_mV,temp_C,screen,brightness,network_type,wifi_state,mobile_state,gps,top_app,cpu_util_pct,gpu_util_pct
2026-01-30 19:02:38,0,5732.7,93,4310,27.0,on,128,none,off,off,off,,4.9,13.2
2026-01-30 19:03:08,30,5732.7,93,4305,27.6,on,128,none,off,off,off,,2.7,15.2
2026-01-30 19:03:38,60,5732.7,93,4290,28.1,on,128,none,off,off,off,,5.3,15.2
2026-01-30 19:04:08,90,5732.7,93,4314,27.8,on,128,none,off,off,off,,7.1,14.9
2026-01-30 19:04:38,120,5732.7,93,4293,28.3,on,128,none,off,off,off,,4.6,14.9
2026-01-30 19:05:08,150,5732.7,93,4296,28.6,on,128,none,off,off,off,,6.4,14.9
2026-01-30 19:05:38,180,5732.7,93,4311,28.9,on,128,none,off,off,off,,4.8,14.4
2026-01-30 19:06:08,210,5732.7,93,4304,28.3,on,128,none,off,off,off,,2.7,16.2
2026-01-30 19:06:38,240,5732.7,93,4305,28.5,on,128,none,off,off,off,,5.3,16.5
2026-01-30 19:07:08,270,5718.3,92,4287,28.4,on,128,none,off,off,off,,4.7,16.2
2026-01-30 19:07:38,300,5718.3,92,4293,29.4,on,128,none,off,off,off,,3.8,14.6
2026-01-30 19:08:08,330,5718.3,92,4284,29.4,on,128,none,off,off,off,,2.6,14.4
2026-01-30 19:08:38,360,5718.3,92,4306,29.0,on,128,none,off,off,off,,2.4,15.5
2026-01-30 19:09:08,390,5718.3,92,4301,29.4,on,128,none,off,off,off,,6.7,15.2
2026-01-30 19:09:38,420,5718.3,92,4288,29.1,on,128,none,off,off,off,,3.4,14.2
2026-01-30 19:10:08,450,5718.3,92,4298,29.3,on,128,none,off,off,off,,4.4,15.7
2026-01-30 19:10:38,480,5718.3,92,4300,28.8,on,128,none,off,off,off,,4.0,13.3
2026-01-30 19:11:08,510,5718.3,92,4286,29.5,on,128,none,off,off,off,,5.3,16.9
2026-01-30 19:11:38,540,5704.5,92,4293,28.9,on,128,none,off,off,off,,2.6,14.1
2026-01-30 19:12:08,570,5704.5,92,4283,29.7,on,128,none,off,off,off,,2.5,15.4
2026-01-30 19:12:38,600,5704.5,92,4282,29.7,on,128,none,off,off,off,,6.0,15.3
2026-01-30 19:13:08,630,5704.5,92,4304,29.6,on,128,none,off,off,off,,8.1,14.5
2026-01-30 19:13:38,660,5704.5,92,4302,28.9,on,128,none,off,off,off,,4.2,13.9
2026-01-30 19:14:08,690,5704.5,92,4298,29.2,on,128,none,off,off,off,,8.1,15.3
2026-01-30 19:14:38,720,5704.5,92,4303,29.2,on,128,none,off,off,off,,5.3,14.4
2026-01-30 19:15:08,750,5704.5,92,4297,29.3,on,128,none,off,off,off,,5.9,15.5
2026-01-30 19:15:38,780,5704.5,92,4286,29.1,on,128,none,off,off,off,,3.0,14.1
2026-01-30 19:16:08,810,5692.5,92,4294,30.0,on,128,none,off,off,off,,6.6,14.1
2026-01-30 19:16:38,840,5692.5,92,4282,29.6,on,128,none,off,off,off,,4.4,15.5
2026-01-30 19:17:08,870,5692.5,92,4307,29.3,on,128,none,off,off,off,,1.3,15.2
2026-01-30 19:17:38,900,5692.5,92,4286,29.6,on,128,none,off,off,off,,1.7,16.4
2026-01-30 19:18:08,930,5692.5,92,4290,29.6,on,128,none,off,off,off,,3.3,15.4
2026-01-30 19:18:38,960,5692.5,92,4289,29.8,on,128,none,off,off,off,,1.7,15.2
2026-01-30 19:19:08,990,5692.5,92,4288,29.6,on,128,none,off,off,off,,4.6,14.7
2026-01-30 19:19:38,1020,5692.5,92,4293,30.0,on,128,none,off,off,off,,6.0,13.1
2026-01-30 19:20:08,1050,5680.2,92,4289,29.6,on,128,none,off,off,off,,7.2,14.5
2026-01-30 19:20:38,1080,5680.2,91,4305,30.1,on,128,none,off,off,off,,5.4,13.8
2026-01-30 19:21:08,1110,5680.2,91,4301,29.9,on,128,none,off,off,off,,7.8,15.8
2026-01-30 19:21:38,1140,5680.2,91,4306,29.2,on,128,none,off,off,off,,5.6,15.1
2026-01-30 19:22:08,1170,5680.2,91,4301,29.9,on,128,none,off,off,off,,5.8,15.8
2026-01-30 19:22:38,1200,5680.2,91,4278,29.0,on,128,none,off,off,off,,6.6,13.8
2026-01-30 19:23:08,1230,5680.2,91,4279,29.8,on,128,none,off,off,off,,2.6,15.4
2026-01-30 19:23:38,1260,5680.2,91,4283,29.3,on,128,none,off,off,off,,3.6,14.4
2026-01-30 19:24:08,1290,5668.1,91,4295,29.8,on,128,none,off,off,off,,6.6,12.8
2026-01-30 19:24:38,1320,5668.1,91,4292,29.8,on,128,none,off,off,off,,5.6,14.8
2026-01-30 19:25:08,1350,5668.1,91,4277,29.7,on,128,none,off,off,off,,4.9,13.8
2026-01-30 19:25:38,1380,5668.1,91,4284,29.7,on,128,none,off,off,off,,3.6,14.6
2026-01-30 19:26:08,1410,5668.1,91,4296,29.2,on,128,none,off,off,off,,6.6,15.5
2026-01-30 19:26:38,1440,5668.1,91,4303,28.9,on,128,none,off,off,off,,6.1,14.9
2026-01-30 19:27:08,1470,5668.1,91,4281,29.3,on,128,none,off,off,off,,3.7,15.7
2026-01-30 19:27:38,1500,5668.1,91,4283,29.0,on,128,none,off,off,off,,6.1,14.0
2026-01-30 19:28:08,1530,5656.4,91,4289,29.6,on,128,none,off,off,off,,5.9,14.9
2026-01-30 19:28:38,1560,5656.4,91,4283,29.2,on,128,none,off,off,off,,6.3,15.9
2026-01-30 19:29:08,1590,5656.4,91,4279,29.9,on,128,none,off,off,off,,5.5,14.5
2026-01-30 19:29:38,1620,5656.4,91,4296,29.6,on,128,none,off,off,off,,5.3,15.8
2026-01-30 19:30:08,1650,5656.4,91,4300,29.8,on,128,none,off,off,off,,5.0,14.4
2026-01-30 19:30:38,1680,5656.4,91,4286,29.1,on,128,none,off,off,off,,4.7,13.8
2026-01-30 19:31:08,1710,5656.4,91,4291,29.9,on,128,none,off,off,off,,3.5,15.0
2026-01-30 19:31:38,1740,5656.4,91,4276,30.0,on,128,none,off,off,off,,6.4,14.5
2026-01-30 19:32:08,1770,5644.3,91,4296,29.5,on,128,none,off,off,off,,1.7,15.0
2026-01-30 19:32:38,1800,5644.3,90,4276,29.7,on,128,none,off,off,off,,7.0,14.8
2026-01-30 19:33:08,1830,5644.3,90,4280,29.9,on,128,none,off,off,off,,4.6,14.7
2026-01-30 19:33:38,1860,5644.3,90,4277,29.3,on,128,none,off,off,off,,2.0,16.4
2026-01-30 19:34:08,1890,5644.3,90,4283,29.7,on,128,none,off,off,off,,0.7,15.0
2026-01-30 19:34:38,1920,5644.3,90,4284,29.6,on,128,none,off,off,off,,6.2,15.4
2026-01-30 19:35:08,1950,5644.3,90,4274,29.4,on,128,none,off,off,off,,5.6,13.5
2026-01-30 19:35:38,1980,5644.3,90,4278,29.6,on,128,none,off,off,off,,0.6,15.5
2026-01-30 19:36:08,2010,5631.4,90,4273,29.3,on,128,none,off,off,off,,5.2,14.8
2026-01-30 19:36:38,2040,5631.4,90,4269,29.3,on,128,none,off,off,off,,4.9,13.4
2026-01-30 19:37:08,2070,5631.4,90,4272,29.5,on,128,none,off,off,off,,5.9,15.7
