timestamp,elapsed_sec,charge_mAh,level_pct,voltage_mV,temp_C,screen,brightness,network_type,wifi_state,mobile_state,gps,top_app,cpu_util_pct,gpu_util_pct
2026-01-31 18:09:27,0,5796.6,92,4299,29.1,on,127,none,off,off,off,,20.8,58.3
2026-01-31 18:09:57,30,5796.6,92,4320,30.7,on,127,none,off,off,off,,20.9,58.9
2026-01-31 18:10:27,60,5796.6,92,4326,30.0,on,127,none,off,off,off,,22.1,61.0
2026-01-31 18:10:57,90,5781.8,92,4301,31.5,on,127,none,off,off,off,,18.9,63.0
2026-01-31 18:11:27,120,5781.8,92,4322,32.5,on,127,none,off,off,off,,21.1,59.7
2026-01-31 18:11:57,150,5771.0,92,4307,33.3,on,127,none,off,off,off,,22.8,59.2
2026-01-31 18:12:27,180,5771.0,92,4294,33.4,on,127,none,off,off,off,,21.4,65.0
2026-01-31 18:12:57,210,5771.0,92,4311,32.9,on,127,none,off,off,off,,19.9,55.1
2026-01-31 18:13:27,240,5757.5,91,4297,33.5,on,127,none,off,off,off,,20.8,64.0
2026-01-31 18:13:57,270,5757.5,91,4291,33.2,on,127,none,off,off,off,,21.4,56.5
2026-01-31 18:14:27,300,5744.8,91,4319,35.2,on,127,none,off,off,off,,20.7,62.9
2026-01-31 18:14:57,330,5744.8,91,4289,33.9,on,127,none,off,off,off,,17.1,61.2
2026-01-31 18:15:27,360,5744.8,91,4289,36.1,on,127,none,off,off,off,,18.2,58.4
2026-01-31 18:15:57,390,5732.0,91,4310,34.7,on,127,none,off,off,off,,21.9,63.7
2026-01-31 18:16:27,420,5732.0,91,4290,35.0,on,127,none,off,off,off,,18.6,55.1
2026-01-31 18:16:57,450,5720.3,91,4288,35.9,on,127,none,off,off,off,,21.4,57.3
2026-01-31 18:17:27,480,5720.3,91,4313,36.7,on,127,none,off,off,off,,19.2,60.7
2026-01-31 18:17:57,510,5710.7,91,4300,35.6,on,127,none,off,off,off,,20.1,58.5
2026-01-31 18:18:27,540,5710.7,91,4309,36.4,on,127,none,off,off,off,,17.4,61.1
2026-01-31 18:18:57,570,5699.1,91,4291,36.6,on,127,none,off,off,off,,18.1,55.2
2026-01-31 18:19:27,600,5699.1,91,4307,36.2,on,127,none,off,off,off,,22.7,56.2
2026-01-31 18:19:57,630,5686.5,91,4279,36.1,on,127,none,off,off,off,,22.3,56.3
