timestamp,elapsed_sec,charge_mAh,level_pct,voltage_mV,temp_C,screen,brightness,network_type,wifi_state,mobile_state,gps,top_app,cpu_util_pct,gpu_util_pct
2026-01-30 20:37:03,0,5787.5,92,4310,27.3,on,128,none,off,off,off,,19.6,14.1
2026-01-30 20:37:33,30,5787.5,92,4303,27.3,on,128,none,off,off,off,,19.9,14.0
2026-01-30 20:38:03,60,5787.5,92,4323,28.4,on,128,none,off,off,off,,20.2,15.4
2026-01-30 20:38:33,90,5787.5,92,4323,29.1,on,128,none,off,off,off,,19.8,15.6
2026-01-30 20:39:03,120,5787.5,92,4298,29.1,on,128,none,off,off,off,,23.6,12.9
2026-01-30 20:39:33,150,5776.5,92,4303,29.4,on,128,none,off,off,off,,19.9,15.7
2026-01-30 20:40:03,180,5776.5,92,4310,29.9,on,128,none,off,off,off,,19.3,13.2
2026-01-30 20:40:33,210,5776.5,92,4307,29.1,on,128,none,off,off,off,,20.7,14.3
2026-01-30 20:41:03,240,5776.5,91,4303,29.8,on,128,none,off,off,off,,19.6,15.1
2026-01-30 20:41:33,270,5776.5,91,4314,30.5,on,128,none,off,off,off,,20.6,14.9
2026-01-30 20:42:03,300,5776.5,91,4298,29.6,on,128,none,off,off,off,,18.1,14.0
2026-01-30 20:42:33,330,5765.6,91,4314,30.5,on,128,none,off,off,off,,21.9,15.7
2026-01-30 20:43:03,360,5765.6,91,4302,30.5,on,128,none,off,off,off,,19.0,16.6
2026-01-30 20:43:33,390,5765.6,91,4318,30.6,on,128,none,off,off,off,,18.8,15.8
2026-01-30 20:44:03,420,5765.6,91,4318,30.9,on,128,none,off,off,off,,19.7,15.7
2026-01-30 20:44:33,450,5765.6,91,4314,31.3,on,128,none,off,off,off,,18.3,15.7
2026-01-30 20:45:03,480,5756.2,91,4302,31.2,on,128,none,off,off,off,,21.6,14.7
2026-01-30 20:45:33,510,5756.2,91,4307,30.3,on,128,none,off,off,off,,22.4,15.0
2026-01-30 20:46:03,540,5756.2,91,4304,31.4,on,128,none,off,off,off,,17.7,15.2
2026-01-30 20:46:33,570,5756.2,91,4304,30.7,on,128,none,off,off,off,,22.2,14.0
2026-01-30 20:47:03,600,5756.2,91,4315,30.9,on,128,none,off,off,off,,23.5,15.0
2026-01-30 20:47:33,630,5747.3,91,4291,31.1,on,128,none,off,off,off,,18.9,13.6
2026-01-30 20:48:03,660,5747.3,91,4310,31.2,on,128,none,off,off,off,,18.3,14.2
2026-01-30 20:48:33,690,5747.3,91,4314,31.2,on,128,none,off,off,off,,20.1,15.4
2026-01-30 20:49:03,720,5747.3,91,4309,31.9,on,128,none,off,off,off,,20.1,14.5
2026-01-30 20:49:33,750,5739.1,91,4298,31.6,on,128,none,off,off,off,,20.8,16.7
2026-01-30 20:50:03,780,5739.1,91,4303,31.5,on,128,none,off,off,off,,19.3,14.7
2026-01-30 20:50:33,810,5739.1,91,4306,30.8,on,128,none,off,off,off,,20.0,15.1
2026-01-30 20:51:03,840,5739.1,91,4318,31.9,on,128,none,off,off,off,,20.7,13.4
2026-01-30 20:51:33,870,5739.1,91,4310,32.0,on,128,none,off,off,off,,19.0,14.4
2026-01-30 20:52:03,900,5729.0,90,4291,32.1,on,128,none,off,off,off,,20.2,14.9
2026-01-30 20:52:33,930,5729.0,90,4309,31.0,on,128,none,off,off,off,,18.7,15.5
2026-01-30 20:53:03,960,5729.0,90,4304,31.1,on,128,none,off,off,off,,24.4,14.8
2026-01-30 20:53:33,990,5729.0,90,4290,31.3,on,128,none,off,off,off,,20.0,15.8
2026-01-30 20:54:03,1020,5729.0,90,4311,31.1,on,128,none,off,off,off,,18.3,15.3
2026-01-30 20:54:33,1050,5717.4,90,4287,31.4,on,128,none,off,off,off,,22.7,13.7
2026-01-30 20:55:03,1080,5717.4,90,4298,32.1,on,128,none,off,off,off,,19.3,14.8
2026-01-30 20:55:33,1110,5717.4,90,4312,31.5,on,128,none,off,off,off,,20.3,14.1
2026-01-30 20:56:03,1140,5717.4,90,4287,30.8,on,128,none,off,off,off,,19.1,13.2
2026-01-30 20:56:33,1170,5717.4,90,4303,31.2,on,128,none,off,off,off,,21.4,14.7
2026-01-30 20:57:03,1200,5717.4,90,4293,30.8,on,128,none,off,off,off,,21.2,16.2
2026-01-30 20:57:33,1230,5706.0,90,4305,30.8,on,128,none,off,off,off,,18.4,14.8
2026-01-30 20:58:03,1260,5706.0,90,4303,31.1,on,128,none,off,off,off,,19.2,14.5
2026-01-30 20:58:33,1290,5706.0,90,4284,31.1,on,128,none,off,off,off,,18.6,17.9
2026-01-30 20:59:03,1320,5706.0,90,4307,31.8,on,128,none,off,off,off,,21.4,16.8
2026-01-30 20:59:33,1350,5706.0,90,4286,32.0,on,128,none,off,off,off,,23.1,13.6
2026-01-30 21:00:03,1380,5706.0,90,4287,31.2,on,128,none,off,off,off,,18.7,15.8
2026-01-30 21:00:33,1410,5694.8,90,4300,31.3,on,128,none,off,off,off,,17.7,15.8
2026-01-30 21:01:03,1440,5694.8,90,4301,31.8,on,128,none,off,off,off,,17.8,14.2
2026-01-30 21:01:33,1470,5694.8,90,4287,31.1,on,128,none,off,off,off,,23.0,16.3
2026-01-30 21:02:03,1500,5694.8,89,4286,30.9,on,128,none,off,off,off,,18.8,16.1
2026-01-30 21:02:33,1530,5694.8,89,4300,31.9,on,128,none,off,off,off,,23.9,13.8
2026-01-30 21:03:03,1560,5694.8,89,4289,30.8,on,128,none,off,off,off,,18.1,14.2
2026-01-30 21:03:33,1590,5684.7,89,4283,31.6,on,128,none,off,off,off,,20.9,16.6
