timestamp,elapsed_sec,charge_mAh,level_pct,voltage_mV,temp_C,screen,brightness,network_type,wifi_state,mobile_state,gps,top_app,cpu_util_pct,gpu_util_pct
2026-01-30 17:45:35,0,5652.0,90,4274,26.8,on,255,none,off,off,off,,12.4,10.4
2026-01-30 17:46:05,30,5652.0,90,4297,27.0,on,255,none,off,off,off,,11.7,10.5
2026-01-30 17:46:35,60,5652.0,90,4279,27.3,on,255,none,off,off,off,,13.2,9.8
2026-01-30 17:47:05,90,5647.3,90,4275,26.7,on,255,none,off,off,off,,17.8,9.9
2026-01-30 17:47:35,120,5647.3,90,4287,27.3,on,255,none,off,off,off,,13.8,10.0
2026-01-30 17:48:05,150,5641.2,90,4299,27.2,on,255,none,off,off,off,,13.4,11.4
2026-01-30 17:48:35,180,5641.2,90,4292,27.2,on,255,none,off,off,off,,14.9,9.5
2026-01-30 17:49:05,210,5641.2,90,4279,27.5,on,255,none,off,off,off,,15.0,10.6
2026-01-30 17:49:35,240,5634.5,90,4280,26.7,on,255,none,off,off,off,,13.9,7.8
2026-01-30 17:50:05,270,5634.5,90,4282,27.0,on,255,none,off,off,off,,16.6,10.2
2026-01-30 17:50:35,300,5634.5,90,4282,27.2,on,255,none,off,off,off,,15.3,8.7
2026-01-30 17:51:05,330,5634.5,90,4270,26.8,on,255,none,off,off,off,,13.4,12.1
2026-01-30 17:51:35,360,5628.1,90,4290,26.7,on,255,none,off,off,off,,13.1,9.3
2026-01-30 17:52:05,390,5628.1,90,4272,26.9,on,255,none,off,off,off,,15.9,12.3
2026-01-30 17:52:35,420,5628.1,90,4272,27.2,on,255,none,off,off,off,,16.5,10.3
2026-01-30 17:53:05,450,5621.9,90,4272,26.8,on,255,none,off,off,off,,15.0,10.8
2026-01-30 17:53:35,480,5621.9,90,4279,27.2,on,255,none,off,off,off,,14.4,10.0
2026-01-30 17:54:05,510,5621.9,90,4275,27.0,on,255,none,off,off,off,,16.1,9.0
2026-01-30 17:54:35,540,5615.1,89,4295,27.1,on,255,none,off,off,off,,15.5,8.0
2026-01-30 17:55:05,570,5615.1,89,4287,26.8,on,255,none,off,off,off,,16.1,8.5
2026-01-30 17:55:35,600,5615.1,89,4293,26.8,on,255,none,off,off,off,,16.1,10.4
2026-01-30 17:56:05,630,5609.1,89,4293,27.0,on,255,none,off,off,off,,15.7,9.5
2026-01-30 17:56:35,660,5609.1,89,4279,26.9,on,255,none,off,off,off,,13.3,10.3
2026-01-30 17:57:05,690,5609.1,89,4278,26.9,on,255,none,off,off,off,,15.8,10.4
