timestamp,elapsed_sec,charge_mAh,level_pct,voltage_mV,temp_C,screen,brightness,network_type,wifi_state,mobile_state,gps,top_app,cpu_util_pct,gpu_util_pct
2026-01-30 16:11:48,0,5745.1,91,4301,26.9,on,200,none,off,off,off,,13.1,9.5
2026-01-30 16:12:18,30,5745.1,91,4305,26.8,on,200,none,off,off,off,,13.6,10.0
2026-01-30 16:12:48,60,5745.1,91,4306,26.6,on,200,none,off,off,off,,15.5,10.2
2026-01-30 16:13:18,90,5745.1,91,4296,26.7,on,200,none,off,off,off,,12.3,9.9
2026-01-30 16:13:48,120,5745.1,91,4301,26.8,on,200,none,off,off,off,,14.0,11.7
2026-01-30 16:14:18,150,5745.1,91,4318,27.1,on,200,none,off,off,off,,15.6,10.4
2026-01-30 16:14:48,180,5745.1,91,4317,27.1,on,200,none,off,off,off,,12.9,9.9
2026-01-30 16:15:18,210,5731.8,91,4305,26.9,on,200,none,off,off,off,,14.5,8.3
2026-01-30 16:15:48,240,5731.8,91,4312,26.9,on,200,none,off,off,off,,14.6,11.9
2026-01-30 16:16:18,270,5731.8,91,4289,26.9,on,200,none,off,off,off,,12.7,11.5
2026-01-30 16:16:48,300,5731.8,91,4310,26.7,on,200,none,off,off,off,,13.7,9.4
2026-01-30 16:17:18,330,5731.8,91,4294,27.1,on,200,none,off,off,off,,15.3,11.2
2026-01-30 16:17:48,360,5731.8,91,4288,26.9,on,200,none,off,off,off,,15.3,9.5
2026-01-30 16:18:18,390,5731.8,91,4294,27.1,on,200,none,off,off,off,,14.5,9.2
2026-01-30 16:18:48,420,5731.8,91,4313,27.2,on,200,none,off,off,off,,15.7,7.9
2026-01-30 16:19:18,450,5720.9,91,4297,26.8,on,200,none,off,off,off,,14.0,10.3
2026-01-30 16:19:48,480,5720.9,90,4297,26.5,on,200,none,off,off,off,,15.7,7.3
2026-01-30 16:20:18,510,5720.9,90,4285,27.2,on,200,none,off,off,off,,15.6,10.1
2026-01-30 16:20:48,540,5720.9,90,4290,27.0,on,200,none,off,off,off,,20.9,7.9
2026-01-30 16:21:18,570,5720.9,90,4308,27.0,on,200,none,off,off,off,,14.4,9.4
2026-01-30 16:21:48,600,5720.9,90,4303,27.1,on,200,none,off,off,off,,13.3,9.5
2026-01-30 16:22:18,630,5720.9,90,4300,27.0,on,200,none,off,off,off,,16.1,10.7
2026-01-30 16:22:48,660,5706.8,90,4289,27.1,on,200,none,off,off,off,,16.9,9.3
2026-01-30 16:23:18,690,5706.8,90,4309,26.9,on,200,none,off,off,off,,15.4,9.9
2026-01-30 16:23:48,720,5706.8,90,4282,27.1,on,200,none,off,off,off,,14.3,9.1
2026-01-30 16:24:18,750,5706.8,90,4308,27.2,on,200,none,off,off,off,,14.7,8.4
2026-01-30 16:24:48,780,5706.8,90,4308,26.9,on,200,none,off,off,off,,14.7,10.3
2026-01-30 16:25:18,810,5706.8,90,4297,26.4,on,200,none,off,off,off,,12.6,11.2
2026-01-30 16:25:48,840,5706.8,90,4290,27.3,on,200,none,off,off,off,,17.6,10.9
2026-01-30 16:26:18,870,5706.8,90,4294,26.7,on,200,none,off,off,off,,14.1,9.5
2026-01-30 16:26:48,900,5693.7,90,4290,26.9,on,200,none,off,off,off,,14.1,8.2
2026-01-30 16:27:18,930,5693.7,90,4292,26.9,on,200,none,off,off,off,,18.0,10.9
2026-01-30 16:27:48,960,5693.7,90,4304,26.8,on,200,none,off,off,off,,15.3,10.3
2026-01-30 16:28:18,990,5693.7,90,4300,27.0,on,200,none,off,off,off,,13.6,9.9
2026-01-30 16:28:48,1020,5693.7,90,4289,27.4,on,200,none,off,off,off,,15.9,10.1
2026-01-30 16:29:18,1050,5693.7,90,4283,27.0,on,200,none,off,off,off,,13.1,10.3
2026-01-30 16:29:48,1080,5693.7,90,4310,26.8,on,200,none,off,off,off,,17.8,10.6
2026-01-30 16:30:18,1110,5693.7,90,4306,26.6,on,200,none,off,off,off,,14.3,9.9
2026-01-30 16:30:48,1140,5682.8,89,4283,26.7,on,200,none,off,off,off,,16.6,8.5
2026-01-30 16:31:18,1170,5682.8,89,4305,27.1,on,200,none,off,off,off,,14.3,9.6
2026-01-30 16:31:48,1200,5682.8,89,4284,26.9,on,200,none,off,off,off,,15.7,9.5
2026-01-30 16:32:18,1230,5682.8,89,4282,26.8,on,200,none,off,off,off,,13.5,10.1
2026-01-30 16:32:48,1260,5682.8,89,4288,27.0,on,200,none,off,off,off,,14.7,10.6
2026-01-30 16:33:18,1290,5682.8,89,4290,27.0,on,200,none,off,off,off,,11.9,11.2
2026-01-30 16:33:48,1320,5682.8,89,4303,27.2,on,200,none,off,off,off,,13.9,9.7
2026-01-30 16:34:18,1350,5670.6,89,4300,26.8,on,200,none,off,off,off,,15.3,8.8
2026-01-30 16:34:48,1380,5670.6,89,4294,26.9,on,200,none,off,off,off,,14.2,8.5
2026-01-30 16:35:18,1410,5670.6,89,4306,27.0,on,200,none,off,off,off,,16.0,8.7
2026-01-30 16:35:48,1440,5670.6,89,4298,27.3,on,200,none,off,off,off,,17.7,10.8
2026-01-30 16:36:18,1470,5670.6,89,4285,26.9,on,200,none,off,off,off,,15.2,8.0
2026-01-30 16:36:48,1500,5670.6,89,4285,27.0,on,200,none,off,off,off,,16.8,8.0
2026-01-30 16:37:18,1530,5670.6,89,4286,27.1,on,200,none,off,off,off,,15.6,9.1
2026-01-30 16:37:48,1560,5657.9,89,4293,27.1,on,200,none,off,off,off,,15.9,9.3
2026-01-30 16:38:18,1590,5657.9,89,4302,27.2,on,200,none,off,off,off,,15.5,8.7
2026-01-30 16:38:48,1620,5657.9,89,4279,26.6,on,200,none,off,off,off,,14.6,9.7
2026-01-30 16:39:18,1650,5657.9,89,4303,27.0,on,200,none,off,off,off,,13.9,11.0
2026-01-30 16:39:48,1680,5657.9,89,4290,26.8,on,200,none,off,off,off,,14.5,9.9
2026-01-30 16:40:18,1710,5657.9,89,4276,27.2,on,200,none,off,off,off,,14.4,9.9
2026-01-30 16:40:48,1740,5657.9,89,4274,27.2,on,200,none,off,off,off,,15.7,11.0
2026-01-30 16:41:18,1770,5657.9,89,4286,26.9,on,200,none,off,off,off,,11.8,9.9
2026-01-30 16:41:48,1800,5644.1,88,4283,27.0,on,200,none,off,off,off,,13.9,9.9
2026-01-30 16:42:18,1830,5644.1,88,4299,26.9,on,200,none,off,off,off,,14.4,9.0
2026-01-30 16:42:48,1860,5644.1,88,4282,27.0,on,200,none,off,off,off,,15.5,9.4
2026-01-30 16:43:18,1890,5644.1,88,4277,26.8,on,200,none,off,off,off,,12.4,9.6
