timestamp,elapsed_sec,charge_mAh,level_pct,voltage_mV,temp_C,screen,brightness,network_type,wifi_state,mobile_state,gps,top_app,cpu_util_pct,gpu_util_pct
2026-01-30 14:42:07,0,5809.1,92,4323,27.0,on,150,none,off,off,off,,14.8,10.4
2026-01-30 14:42:37,30,5809.1,92,4305,26.8,on,150,none,off,off,off,,14.8,11.4
2026-01-30 14:43:07,60,5809.1,92,4311,27.2,on,150,none,off,off,off,,15.3,9.4
2026-01-30 14:43:37,90,5809.1,92,4306,27.2,on,150,none,off,off,off,,14.3,10.0
2026-01-30 14:44:07,120,5809.1,92,4318,26.5,on,150,none,off,off,off,,13.2,9.5
2026-01-30 14:44:37,150,5809.1,92,4321,27.2,on,150,none,off,off,off,,15.5,10.6
2026-01-30 14:45:07,180,5809.1,92,4310,26.9,on,150,none,off,off,off,,13.4,8.4
2026-01-30 14:45:37,210,5796.2,92,4301,26.8,on,150,none,off,off,off,,16.7,8.8
2026-01-30 14:46:07,240,5796.2,92,4306,27.1,on,150,none,off,off,off,,15.9,9.5
2026-01-30 14:46:37,270,5796.2,92,4303,26.7,on,150,none,off,off,off,,14.2,9.8
2026-01-30 14:47:07,300,5796.2,92,4299,26.9,on,150,none,off,off,off,,16.2,10.0
2026-01-30 14:47:37,330,5796.2,92,4314,27.1,on,150,none,off,off,off,,16.7,10.7
2026-01-30 14:48:07,360,5796.2,92,4302,27.0,on,150,none,off,off,off,,15.9,9.6
2026-01-30 14:48:37,390,5796.2,92,4322,27.3,on,150,none,off,off,off,,12.8,10.2
2026-01-30 14:49:07,420,5796.2,92,4303,27.0,on,150,none,off,off,off,,17.2,8.4
2026-01-30 14:49:37,450,5784.8,91,4321,26.6,on,150,none,off,off,off,,17.5,10.0
2026-01-30 14:50:07,480,5784.8,91,4307,26.8,on,150,none,off,off,off,,14.5,11.3
2026-01-30 14:50:37,510,5784.8,91,4318,27.0,on,150,none,off,off,off,,16.7,11.6
2026-01-30 14:51:07,540,5784.8,91,4316,26.7,on,150,none,off,off,off,,15.7,11.0
2026-01-30 14:51:37,570,5784.8,91,4305,27.0,on,150,none,off,off,off,,18.1,8.4
2026-01-30 14:52:07,600,5784.8,91,4317,27.0,on,150,none,off,off,off,,14.5,9.8
2026-01-30 14:52:37,630,5784.8,91,4316,27.3,on,150,none,off,off,off,,14.6,9.6
2026-01-30 14:53:07,660,5772.0,91,4320,27.0,on,150,none,off,off,off,,13.0,10.2
2026-01-30 14:53:37,690,5772.0,91,4318,27.0,on,150,none,off,off,off,,15.7,11.8
2026-01-30 14:54:07,720,5772.0,91,4324,26.7,on,150,none,off,off,off,,15.7,11.5
2026-01-30 14:54:37,750,5772.0,91,4299,26.9,on,150,none,off,off,off,,15.9,10.9
2026-01-30 14:55:07,780,5772.0,91,4320,27.0,on,150,none,off,off,off,,14.9,12.1
2026-01-30 14:55:37,810,5772.0,91,4301,26.8,on,150,none,off,off,off,,14.7,9.4
2026-01-30 14:56:07,840,5772.0,91,4295,26.8,on,150,none,off,off,off,,16.5,9.3
2026-01-30 14:56:37,870,5772.0,91,4305,27.1,on,150,none,off,off,off,,16.1,10.0
2026-01-30 14:57:07,900,5760.2,91,4304,27.1,on,150,none,off,off,off,,15.9,12.0
2026-01-30 14:57:37,930,5760.2,91,4316,27.0,on,150,none,off,off,off,,13.0,9.8
2026-01-30 14:58:07,960,5760.2,91,4312,27.3,on,150,none,off,off,off,,15.0,8.7
2026-01-30 14:58:37,990,5760.2,91,4298,26.9,on,150,none,off,off,off,,15.3,10.4
2026-01-30 14:59:07,1020,5760.2,91,4301,26.7,on,150,none,off,off,off,,16.8,8.2
2026-01-30 14:59:37,1050,5760.2,91,4304,26.9,on,150,none,off,off,off,,14.3,9.3
2026-01-30 15:00:07,1080,5760.2,91,4308,26.7,on,150,none,off,off,off,,13.3,10.7
2026-01-30 15:00:37,1110,5748.7,90,4315,26.8,on,150,none,off,off,off,,13.5,9.5
2026-01-30 15:01:07,1140,5748.7,90,4310,26.9,on,150,none,off,off,off,,17.1,11.7
2026-01-30 15:01:37,1170,5748.7,90,4317,26.8,on,150,none,off,off,off,,15.8,10.4
2026-01-30 15:02:07,1200,5748.7,90,4319,26.6,on,150,none,off,off,off,,13.5,9.6
2026-01-30 15:02:37,1230,5748.7,90,4315,27.6,on,150,none,off,off,off,,14.7,10.5
2026-01-30 15:03:07,1260,5748.7,90,4303,27.3,on,150,none,off,off,off,,15.7,10.7
2026-01-30 15:03:37,1290,5748.7,90,4291,26.8,on,150,none,off,off,off,,13.3,10.4
2026-01-30 15:04:07,1320,5736.0,90,4314,27.3,on,150,none,off,off,off,,16.0,8.9
2026-01-30 15:04:37,1350,5736.0,90,4308,27.1,on,150,none,off,off,off,,14.9,8.5
2026-01-30 15:05:07,1380,5736.0,90,4297,27.1,on,150,none,off,off,off,,15.1,10.0
2026-01-30 15:05:37,1410,5736.0,90,4287,27.0,on,150,none,off,off,off,,14.2,7.8
2026-01-30 15:06:07,1440,5736.0,90,4305,26.8,on,150,none,off,off,off,,14.4,11.1
2026-01-30 15:06:37,1470,5736.0,90,4307,26.7,on,150,none,off,off,off,,15.4,9.6
2026-01-30 15:07:07,1500,5736.0,90,4290,27.0,on,150,none,off,off,off,,13.0,8.5
2026-01-30 15:07:37,1530,5736.0,90,4305,27.3,on,150,none,off,off,off,,12.4,8.9
2026-01-30 15:08:07,1560,5721.6,90,4310,26.8,on,150,none,off,off,off,,15.8,11.1
2026-01-30 15:08:37,1590,5721.6,90,4313,26.7,on,150,none,off,off,off,,15.4,9.0
2026-01-30 15:09:07,1620,5721.6,90,4305,26.9,on,150,none,off,off,off,,13.9,9.8
2026-01-30 15:09:37,1650,5721.6,90,4295,27.2,on,150,none,off,off,off,,13.6,8.5
2026-01-30 15:10:07,1680,5721.6,90,4292,26.7,on,150,none,off,off,off,,13.5,10.2
2026-01-30 15:10:37,1710,5721.6,90,4295,27.0,on,150,none,off,off,off,,14.6,11.7
2026-01-30 15:11:07,1740,5721.6,90,4288,27.1,on,150,none,off,off,off,,13.3,10.8
2026-01-30 15:11:37,1770,5721.6,90,4301,26.8,on,150,none,off,off,off,,15.4,10.6
2026-01-30 15:12:07,1800,5721.6,90,4311,26.7,on,150,none,off,off,off,,16.8,9.8
2026-01-30 15:12:37,1830,5707.9,89,4288,27.1,on,150,none,off,off,off,,14.9,11.1
2026-01-30 15:13:07,1860,5707.9,89,4289,26.7,on,150,none,off,off,off,,14.7,10.2
2026-01-30 15:13:37,1890,5707.9,89,4284,27.1,on,150,none,off,off,off,,12.6,11.7
2026-01-30 15:14:07,1920,5707.9,89,4303,27.1,on,150,none,off,off,off,,15.4,10.3
2026-01-30 15:14:37,1950,5707.9,89,4283,26.8,on,150,none,off,off,off,,13.8,9.9
2026-01-30 15:15:07,1980,5707.9,89,4304,27.2,on,150,none,off,off,off,,15.4,10.5
2026-01-30 15:15:37,2010,5707.9,89,4296,27.1,on,150,none,off,off,off,,13.1,10.9
2026-01-30 15:16:07,2040,5707.9,89,4305,27.0,on,150,none,off,off,off,,14.7,11.1
2026-01-30 15:16:37,2070,5695.8,89,4301,26.7,on,150,none,off,off,off,,16.1,9.8
2026-01-30 15:17:07,2100,5695.8,89,4301,27.1,on,150,none,off,off,off,,17.6,12.0
2026-01-30 15:17:37,2130,5695.8,89,4284,27.1,on,150,none,off,off,off,,14.9,10.0
2026-01-30 15:18:07,2160,5695.8,89,4303,26.8,on,150,none,off,off,off,,17.2,8.7
2026-01-30 15:18:37,2190,5695.8,89,4280,26.9,on,150,none,off,off,off,,15.5,10.6
2026-01-30 15:19:07,2220,5695.8,89,4305,26.8,on,150,none,off,off,off,,13.8,12.9
2026-01-30 15:19:37,2250,5695.8,89,4283,26.7,on,150,none,off,off,off,,15.8,10.5
2026-01-30 15:20:07,2280,5684.4,89,4292,27.0,on,150,none,off,off,off,,11.7,9.8
2026-01-30 15:20:37,2310,5684.4,89,4297,27.5,on,150,none,off,off,off,,14.5,10.9
2026-01-30 15:21:07,2340,5684.4,89,4296,27.1,on,150,none,off,off,off,,13.3,10.5
2026-01-30 15:21:37,2370,5684.4,89,4280,26.8,on,150,none,off,off,off,,14.6,11.0
2026-01-30 15:22:07,2400,5684.4,89,4297,27.0,on,150,none,off,off,off,,13.1,9.8
2026-01-30 15:22:37,2430,5684.4,89,4288,27.0,on,150,none,off,off,off,,14.2,11.0
2026-01-30 15:23:07,2460,5684.4,89,4294,26.6,on,150,none,off,off,off,,15.6,9.1
2026-01-30 15:23:37,2490,5684.4,89,4307,27.0,on,150,none,off,off,off,,16.4,9.0
2026-01-30 15:24:07,2520,5670.6,88,4302,27.0,on,150,none,off,off,off,,14.4,9.0
2026-01-30 15:24:37,2550,5670.6,88,4288,26.9,on,150,none,off,off,off,,12.8,9.7
2026-01-30 15:25:07,2580,5670.6,88,4286,26.7,on,150,none,off,off,off,,16.5,10.3
2026-01-30 15:25:37,2610,5670.6,88,4277,27.0,on,150,none,off,off,off,,16.8,11.1
2026-01-30 15:26:07,2640,5670.6,88,4284,26.9,on,150,none,off,off,off,,14.9,11.2
2026-01-30 15:26:37,2670,5670.6,88,4301,27.0,on,150,none,off,off,off,,11.6,9.4
2026-01-30 15:27:07,2700,5670.6,88,4277,26.9,on,150,none,off,off,off,,15.9,9.4
2026-01-30 15:27:37,2730,5670.6,88,4296,26.9,on,150,none,off,off,off,,11.7,10.9
2026-01-30 15:28:07,2760,5657.7,88,4281,26.7,on,150,none,off,off,off,,15.0,10.6
2026-01-30 15:28:37,2790,5657.7,88,4281,27.0,on,150,none,off,off,off,,17.2,10.7
2026-01-30 15:29:07,2820,5657.7,88,4280,27.2,on,150,none,off,off,off,,13.7,11.4
2026-01-30 15:29:37,2850,5657.7,88,4289,26.9,on,150,none,off,off,off,,15.7,10.2
2026-01-30 15:30:07,2880,5657.7,88,4273,27.2,on,150,none,off,off,off,,16.4,9.0
2026-01-30 15:30:37,2910,5657.7,88,4297,26.9,on,150,none,off,off,off,,14.0,8.9
2026-01-30 15:31:07,2940,5657.7,88,4301,26.7,on,150,none,off,off,off,,16.4,9.1
2026-01-30 15:31:37,2970,5657.7,88,4283,27.2,on,150,none,off,off,off,,16.3,8.9
2026-01-30 15:32:07,3000,5646.3,88,4278,27.1,on,150,none,off,off,off,,13.7,10.6
2026-01-30 15:32:37,3030,5646.3,88,4280,26.7,on,150,none,off,off,off,,13.2,10.6
2026-01-30 15:33:07,3060,5646.3,88,4295,27.1,on,150,none,off,off,off,,14.2,9.0
2026-01-30 15:33:37,3090,5646.3,88,4277,26.6,on,150,none,off,off,off,,14.6,10.7
